lng,lat,codigo,nombre,dept,muni
-89.2693416666667,13.7288583333333,60321,CENTRO ESCOLAR CASERIO EL GUAYABO CANTON SAN ISIDRO LOS PLANES,SAN SALVADOR,SAN SALVADOR
-88.1771111111111,13.4846944444444,20961,ESCUELA INTERNACIONAL DE COMERCIO Y COMPUTACION PROFESORA LEANDRA ALVAREZ DE AYALA,SAN MIGUEL,SAN MIGUEL
-89.2908333333333,13.5825,21138,COLEGIO CRISTIANO PENIEL DE ZARAGOZA,LA LIBERTAD,ZARAGOZA
-89.2357666666667,13.8295444444444,70040,"CENTRO ESCOLAR CASERIO LAS MESAS, CANTON GALERA QUEMADA",SAN SALVADOR,NEJAPA
-89.2481796619628,13.7130853117024,11584,CENTRO ESCOLAR CASERIO LAS LAJAS CANTON SAN ANTONIO ABAD,SAN SALVADOR,SAN SALVADOR
-89.1994904892883,13.7195203521579,11585,CENTRO ESCOLAR EL PROGRESO,SAN SALVADOR,SAN SALVADOR
-89.1858333333333,13.7094444444444,11626,CENTRO ESCOLAR SALVADOR MUGDAN,SAN SALVADOR,SAN SALVADOR
-88.3422222222222,13.3415,82056,CENTRO ESCOLAR CANTON LA PRADERA,SAN MIGUEL,EL TRÁNSITO
-89.2479722222222,13.8109333333333,70039,"CENTRO ESCOLAR CASERIO LA GRANJA, CANTON GALERA QUEMADA",SAN SALVADOR,NEJAPA
-89.7396111111111,14.0586666666667,60248,CENTRO ESCOLAR CASERIO EL ARENAL CANTON EL COCO,SANTA ANA,CHALCHUAPA
-89.615,13.7516111111111,10639,COMPLEJO EDUCATIVO JORGE LARDE CANTON LAS HIGUERAS,SONSONATE,IZALCO
-89.7113888888889,13.7428055555556,14835,CENTRO ESCOLAR FRANCOIS MITTERRAND,SONSONATE,SONZACATE
-88.9448888888889,14.18,10853,CENTRO ESCOLAR CANTON PLAN VERDE,CHALATENANGO,LA LAGUNA
-88.7846388888889,14.0318888888889,66120,CENTRO ESCOLAR CASERIO LOS MORALES CANTON SANTA ANA,CHALATENANGO,SAN ANTONIO DE LA CRUZ
-89.4091666666667,13.7497222222222,11033,CENTRO ESCOLAR LICENCIADO HECTOR MAURICIO PALOMO SOL,LA LIBERTAD,COLÓN
-89.2872222222222,13.6775,20203,COLEGIO SALESIANO SANTA CECILIA,LA LIBERTAD,SANTA TECLA
-89.2325,13.5986111111111,68053,CENTRO ESCOLAR CASERIO EL IZOTE CANTON OJO DE AGUA,LA LIBERTAD,HUIZÚCAR
-89.3869444444445,13.8461111111111,11223,CENTRO ESCOLAR CANTON SAN FELIPE,LA LIBERTAD,SAN JUAN OPICO
-89.2003222222222,13.7333388888889,21568,COLEGIO PABLO DE TARSO,SAN SALVADOR,MEJICANOS
-89.1777777777778,13.7158333333333,20547,COLEGIO SAN CARLOS,SAN SALVADOR,SAN SALVADOR
-89.0944333333333,13.6285,70074,CENTRO ESCOLAR CASERIO LA BASA CANTON LA CUCHILLA,SAN SALVADOR,SANTIAGO TEXACUANGOS
-89.1388672500187,13.7404132611697,10096,CENTRO ESCOLAR SAN ANTONIO,SAN SALVADOR,SOYAPANGO
-88.2881388888889,13.5787777777778,12920,CENTRO EDUCATIVO SARA POHL DE BORGONOVO,SAN MIGUEL,MONCAGUA
-88.3702222222222,13.8235555555556,82115,CENTRO ESCOLAR CANTON SAN JUAN,SAN MIGUEL,SAN LUIS DE LA REINA
-89.2266833333333,13.6922166666667,11550,CENTRO ESCOLAR POETA JUAN RAMON MOLINA,SAN SALVADOR,SAN SALVADOR
-89.1982084655762,13.6767083651637,11599,"CENTRO ESCOLAR CASERIO LA PEDRERA, COLONIA COSTA RICA",SAN SALVADOR,SAN SALVADOR
-89.9823333333333,13.9215833333333,60099,CENTRO ESCOLAR CANTON EL CHAGUITE,AHUACHAPAN,TACUBA
-89.75625,13.8209722222222,60315,CENTRO ESCOLAR COLONIA EL PROGRESO CANTON EL PUENTE,SONSONATE,SALCOATITÁN
-89.2597222222222,14.0675,10920,CENTRO ESCOLAR CANTON SANTA ROSA,CHALATENANGO,NUEVA CONCEPCIÓN
-89.0796305555556,13.7335833333333,21469,COLEGIO PROFESOR ROMEO ASENCIO,SAN SALVADOR,SAN MARTÍN
-89.1226666666667,13.63565,20701,COLEGIO CRISTIANO AMIGOS PARA LATINOAMERICA,SAN SALVADOR,SANTIAGO TEXACUANGOS
-89.1704226170646,13.6919147159071,88066,COMPLEJO EDUCATIVO CATOLICO FRAY MARTIN DE PORRES,SAN SALVADOR,SOYAPANGO
-89.1493527777778,13.7488083333333,88135,CENTRO ESCOLAR CATOLICO SAN TARSICIO,SAN SALVADOR,CIUDAD DELGADO
-88.9331266943614,13.7235965901847,11808,CENTRO ESCOLAR ANITA ALVARADO,CUSCATLÁN,COJUTEPEQUE
-88.6741,13.6823666666667,78009,CENTRO ESCOLAR CANTON SAN JACINTO,SAN VICENTE,APASTEPEQUE
-88.4463333333333,13.3229166666667,12751,CENTRO ESCOLAR CASERIO MARCHENA CANTON SANTA BARBARA,USULUTÁN,USULUTÁN
-88.1769444444444,13.4904166666667,13085,CENTRO ESCOLAR DOLORES SOUZA,SAN MIGUEL,SAN MIGUEL
-88.4110833333333,13.7430555555556,82130,CENTRO ESCOLAR CANTON EL ESPIRITU SANTO,SAN MIGUEL,SESORI
-89.7739166666667,13.9343333333333,10010,CENTRO ESCOLAR CASERIO PUERTAS NEGRAS,AHUACHAPAN,AHUACHAPÁN
-89.57825,13.9587777777778,60333,CENTRO ESCOLAR COLONIA NUEVA ILAMATEPEC,SANTA ANA,SANTA ANA
-89.3694444444444,13.8938888888889,11231,CENTRO ESCOLAR CANTON LOS AMATES,LA LIBERTAD,SAN JUAN OPICO
-89.2178194444444,13.7388722222222,21172,CENTRO DE ESTUDIOS ALFRED ADLER,SAN SALVADOR,MEJICANOS
-89.2209481614075,13.663673968702,11572,CENTRO ESCOLAR COLONIA BRISAS DE CANDELARIA,SAN SALVADOR,SAN SALVADOR
-89.1928611111111,13.7180527777778,20640,COLEGIO EVANGELICO CENTROAMERICANO,SAN SALVADOR,SAN SALVADOR
-89.7221388888889,13.7224722222222,20141,LICEO CRISTIANO REVERENDO JUAN BUENO DE SONSONATE,SONSONATE,SONSONATE
-89.3605555555555,13.7119444444444,11038,CENTRO ESCOLAR CANTON EL CAPULIN,LA LIBERTAD,COLÓN
-89.3361111111111,13.9458333333333,11207,CENTRO ESCOLAR CANTON EL ANGEL,LA LIBERTAD,SAN JUAN OPICO
-89.1666888888889,13.8125444444444,10123,CENTRO ESCOLAR URBANIZACIÓN SANTA TERESA DE LAS FLORES,SAN SALVADOR,APOPA
-89.2040722222222,13.7340972222222,11354,CENTRO ESCOLAR DOCTOR ARTURO ROMERO,SAN SALVADOR,AYUTUXTEPEQUE
-88.3364444444444,13.3464722222222,21530,COLEGIO SAN FRANCISCO JAVIER,SAN MIGUEL,EL TRÁNSITO
-89.2922222222222,13.6777777777778,21195,COLEGIO CRISTIANO REVERENDO JUAN ALBERTO BENAVIDES,LA LIBERTAD,SANTA TECLA
-89.2225,13.6913888888889,20590,COLEGIO CRISTIANO BILINGÜE UN NIÑO PARA CRISTO,SAN SALVADOR,SAN SALVADOR
-89.2124222222222,13.7194,21127,COLEGIO NUEVOS AMIGOS,SAN SALVADOR,SAN SALVADOR
-89.5958611111111,13.9252222222222,10459,COMPLEJO EDUCATIVO DOCTOR MANUEL PARADA SALGADO,SANTA ANA,SANTA ANA
-89.5527865171662,13.9905400526253,21525,COLEGIO CATOLICO KERYGMA,SANTA ANA,SANTA ANA
-89.2241666666667,13.7127777777778,11593,CENTRO ESCOLAR SAN ANTONIO ABAD,SAN SALVADOR,SAN SALVADOR
-89.7268055555556,14.0702222222222,10255,"CENTRO ESCOLAR HACIENDA EL COCO, CANTON EL COCO",SANTA ANA,CHALCHUAPA
-89.1675,14.1580555555556,10877,CENTRO ESCOLAR CASERIO AGUACAYO CANTON EL TIGRE,CHALATENANGO,LA REINA
-88.84125,14.0478055555556,86229,CENTRO ESCOLAR DE SAN JOSE LAS FLORES,CHALATENANGO,SAN JOSÉ LAS FLORES
-89.32,13.7422222222222,86439,CENTRO ESCOLAR CANTON LAS BRISAS,LA LIBERTAD,COLÓN
-89.3702777777778,13.7886111111111,20265,COLEGIO ARCO IRIS,LA LIBERTAD,SAN JUAN OPICO
-89.1966666666667,13.9641666666667,70001,COMPLEJO EDUCATIVO CANTON LOS MANGOS,SAN SALVADOR,AGUILARES
-89.7269444444444,13.7200555555556,88023,CENTRO ESCOLAR CATOLICO SAN ANTONIO,SONSONATE,SONSONATE
-89.3008333333333,13.6841666666667,11130,CENTRO ESCOLAR ORGANIZACION DE ESTADOS IBEROAMERICANOS,LA LIBERTAD,SANTA TECLA
-89.2875,13.5886111111111,20271,COLEGIO ZARAGOZA,LA LIBERTAD,ZARAGOZA
-89.2426311390839,13.6805361264745,20490,INSTITUTO HERMANAS SOMASCAS,SAN SALVADOR,SAN SALVADOR
-89.2255555555556,13.7180555555556,20524,COLEGIO SANTA MARIA,SAN SALVADOR,SAN SALVADOR
-88.6534666666667,13.6573333333333,78018,CENTRO ESCOLAR CASERIO SAN FAUSTINO CANTON SAN PEDRO,SAN VICENTE,APASTEPEQUE
-88.0954166666667,13.6323055555556,86525,CENTRO ESCOLAR CASERIO LOS VASQUEZ CANTON SAN MARCOS,MORAZAN,SAN CARLOS
-89.2263340371094,13.7077632240404,21181,COLEGIO CEFAS,SAN SALVADOR,SAN SALVADOR
-89.931,13.8996666666667,10166,ESCUELA DE EDUCACION PARVULARIA PROFESOR ISIDRO ALFONSO MAGAÑA,AHUACHAPAN,TACUBA
-89.8293055555555,13.5902222222222,10570,ESCUELA DE EDUCACION PARVULARIA DE ACAJUTLA,SONSONATE,ACAJUTLA
-89.3047222222222,14.1136111111111,10923,"CENTRO ESCOLAR CASERIO CONACASTILLO, CANTON EL ROSARIO",CHALATENANGO,NUEVA CONCEPCIÓN
-88.7850315145722,13.6442343472141,90046,CENTRO ESCOLAR NOCTURNO TENIENTE CORONEL MARIO ALBERTO AZENON PALMA,SAN VICENTE,SAN VICENTE
-87.8370833333333,13.7859722222222,13471,ESCUELA DE EDUCACION PARVULARIA DE NUEVA ESPARTA,LA UNIÓN,NUEVA ESPARTA
-88.3856944444445,13.5196388888889,12275,CENTRO ESCOLAR PROFESORA ANA ROGELIA CRUZ,USULUTÁN,JUCUAPA
-88.38225,13.5179166666667,12585,INSTITUTO NACIONAL DE JUCUAPA,USULUTÁN,JUCUAPA
-88.3837193437836,13.5149619280659,12586,COMPLEJO EDUCATIVO DE JUCUAPA,USULUTÁN,JUCUAPA
-88.3903333333333,13.4784444444444,12589,CENTRO ESCOLAR CANTON TAPESQUILLO BAJO,USULUTÁN,JUCUAPA
-88.3913888888889,13.5148611111111,12591,CENTRO ESCOLAR CANTON EL PARAISAL,USULUTÁN,JUCUAPA
-88.4359444444444,13.5284444444444,12592,CENTRO ESCOLAR CANTON LLANO GRANDE,USULUTÁN,JUCUAPA
-88.3902777777778,13.4909166666667,12593,CENTRO ESCOLAR CANTON EL TAPESQUILLO ALTO,USULUTÁN,JUCUAPA
-88.3840833333333,13.5150277777778,12596,CENTRO ESCOLAR PROFESOR SAUL FLORES,USULUTÁN,JUCUAPA
-88.3994444444445,13.5255555555556,12598,CENTRO ESCOLAR DR. JUAN PARADA TORRES,USULUTÁN,JUCUAPA
-88.41225,13.5336666666667,12599,CENTRO ESCOLAR CANTON LLANO DE CHILAMATE,USULUTÁN,JUCUAPA
-88.3924444444445,13.498,12600,CENTRO ESCOLAR CANTON EL NISPERO,USULUTÁN,JUCUAPA
-88.3857777777778,13.5139166666667,12601,CENTRO ESCOLAR MIGUEL ANGEL GARCIA,USULUTÁN,JUCUAPA
-88.3874444444445,13.5272777777778,14784,CENTRO ESCOLAR DE COLONIA SAN JOAQUIN,USULUTÁN,JUCUAPA
-88.39325,13.5046388888889,60188,CENTRO ESCOLAR CANTON EL AMATON,USULUTÁN,JUCUAPA
-89.9136666666667,13.9348333333333,60006,CENTRO ESCOLAR CASERIO GUAYALTEPE CANTON LOMA DE LA GLORIA,AHUACHAPAN,AHUACHAPÁN
-89.92275,13.96,60008,CENTRO ESCOLAR CASERIO LAS CUREÑAS CANTON LOS TOLES,AHUACHAPAN,AHUACHAPÁN
-89.8115833333333,13.9657222222222,60009,CENTRO ESCOLAR CASERIO HACIENDA SAN RAYMUNDO,AHUACHAPAN,AHUACHAPÁN
-89.8580833333333,14.0129722222222,60010,"CENTRO ESCOLAR CASERIO TAHUAPA, CANTON EL JUNQUILLO",AHUACHAPAN,AHUACHAPÁN
-89.78125,13.9132777777778,60011,CENTRO ESCOLAR CANTON EL ANONAL,AHUACHAPAN,AHUACHAPÁN
-89.7964722222222,13.9074166666667,60012,CENTRO ESCOLAR CANTON TACUBITA,AHUACHAPAN,AHUACHAPÁN
-89.8850277777778,13.91225,60132,CENTRO ESCOLAR CASERIO LOMA ALTA CANTON LOMA DE LA GLORIA,AHUACHAPAN,AHUACHAPÁN
-89.8660555555555,13.9588888888889,60133,CENTRO ESCOLAR CASERIO VENECIA CANTON LLANOS DE LA LAGUNA,AHUACHAPAN,AHUACHAPÁN
-89.7818888888889,13.9029166666667,60135,CENTRO ESCOLAR CASERIO LOS AREVALOS CANTON EL ANONAL,AHUACHAPAN,AHUACHAPÁN
-89.8445277777778,13.9427777777778,60207,CENTRO ESCOLAR REGALO DE DIOS RODRIGUEZ PORTH,AHUACHAPAN,AHUACHAPÁN
-89.8718055555556,13.97625,60268,CENTRO ESCOLAR HACIENDA SAN CAYETANO CANTON LLANO DE LA LAGUNA ,AHUACHAPAN,AHUACHAPÁN
-89.823865,13.929993,60339,CENTRO ESCOLAR SANTA LUCIA,AHUACHAPAN,AHUACHAPÁN
-89.8354166666667,14.0348611111111,86340,CENTRO ESCOLAR CASERIO NUEVO NANCE AMARILLO CANTON RIO FRIO,AHUACHAPAN,AHUACHAPÁN
-89.8891388888889,13.9505,86348,CENTRO ESCOLAR CASERIO NUEVO AMANECER CANTON PALO PIQUE,AHUACHAPAN,AHUACHAPÁN
-89.93975,13.9636388888889,86488,CENTRO ESCOLAR CANTON LOS TOLES,AHUACHAPAN,AHUACHAPÁN
-89.9253888888889,13.9759166666667,86489,CENTRO ESCOLAR CANTON EL TIGRE,AHUACHAPAN,AHUACHAPÁN
-89.82925,14.0095277777778,86490,CENTRO ESCOLAR HACIENDA EL CARMEN CANTON RIO FRIO ,AHUACHAPAN,AHUACHAPÁN
-89.8551388888889,13.9103611111111,86491,CENTRO ESCOLAR CASERIO LOS PIN CANTON LOS HAUTALES ,AHUACHAPAN,AHUACHAPÁN
-89.8449722222222,13.9173055555556,88001,CENTRO ESCOLAR CATOLICO SAN JOSE,AHUACHAPAN,AHUACHAPÁN
-89.8476666666667,13.9188888888889,88003,CENTRO ESCOLAR CATOLICO JOSEFINO,AHUACHAPAN,AHUACHAPÁN
-89.856383,13.93505,90038,CENTRO ESCOLAR EL ESPINO,AHUACHAPAN,AHUACHAPÁN
-89.8054722222222,13.8592222222222,10056,ESCUELA DE EDUCACION PARVULARIA DE APANECA,AHUACHAPAN,APANECA
-89.8013888888889,13.8577777777778,10060,INSTITUTO NACIONAL LICENCIADO JOSE DANIEL CARIAS,AHUACHAPAN,APANECA
-89.8049722222222,13.8593055555556,10061,CENTRO ESCOLAR GENERAL FRANCISCO MENENDEZ,AHUACHAPAN,APANECA
-89.8203611111111,13.8383333333333,60013,CENTRO ESCOLAR DOCTOR MARCO TULIO MAGAÑA,AHUACHAPAN,APANECA
-89.7888333333333,13.8853333333333,60014,CENTRO ESCOLAR CASERIO LAGUNA VERDE CANTON PALO VERDE,AHUACHAPAN,APANECA
-89.7848611111111,13.8674444444444,60015,CENTRO ESCOLAR CANTON PALO VERDE,AHUACHAPAN,APANECA
-89.784,13.8296944444444,60018,CENTRO ESCOLAR CASERIO FINCA PRETORIA,AHUACHAPAN,APANECA
-89.7296388888889,13.9583055555556,10066,CENTRO ESCOLAR CANTON RINCON GRANDE,AHUACHAPAN,ATIQUIZAYA
-89.7897222222222,13.8304444444444,60020,CENTRO ESCOLAR CANTON TALTAPANCA,AHUACHAPAN,APANECA
-89.8232222222222,13.8496666666667,60021,CENTRO ESCOLAR CASERIO SAN JORGE CANTON SAN RAMONCITO,AHUACHAPAN,APANECA
-89.8066944444444,13.8500555555556,60137,CENTRO ESCOLAR COMUNIDAD REGALO DE DIOS,AHUACHAPAN,APANECA
-89.79575,13.8513888888889,86486,CENTRO ESCOLAR COLONIA SAN PEDRO CANTON TIZAPA ,AHUACHAPAN,APANECA
-89.8164444444444,13.8224722222222,86487,CENTRO ESCOLAR CASERIO MONTE SAGRADO,AHUACHAPAN,APANECA
-89.8045833333333,13.8597222222222,88004,CENTRO ESCOLAR CATOLICO SAN ANDRES,AHUACHAPAN,APANECA
-89.73175,13.9717777777778,10062,COMPLEJO EDUCATIVO CANTON IZCAQUILIO,AHUACHAPAN,ATIQUIZAYA
-89.7136111111111,13.9628888888889,10063,CENTRO ESCOLAR CANTON EL SALITRERO,AHUACHAPAN,ATIQUIZAYA
-89.7764444444444,13.9847222222222,10064,CENTRO ESCOLAR CANTON LOMAS DE ALARCON,AHUACHAPAN,ATIQUIZAYA
-89.72625,13.9962777777778,10067,CENTRO ESCOLAR CANTON SAN JUAN EL ESPINO,AHUACHAPAN,ATIQUIZAYA
-89.7661388888889,14.0081944444444,10069,CENTRO ESCOLAR FRAY MARTIN DE PORRES,AHUACHAPAN,ATIQUIZAYA
-89.7667777777778,13.9925555555556,10070,CENTRO ESCOLAR CASERIO EL JICARO,AHUACHAPAN,ATIQUIZAYA
-89.7579166666667,13.9206666666667,10071,CENTRO ESCOLAR CANTON EL TORTUGUERO,AHUACHAPAN,ATIQUIZAYA
-89.7562777777778,13.97225,10073,INSTITUTO NACIONAL CORNELIO AZENON SIERRA,AHUACHAPAN,ATIQUIZAYA
-89.7571388888889,13.9556944444444,10075,CENTRO ESCOLAR CANTON JOYA DEL ZAPOTE,AHUACHAPAN,ATIQUIZAYA
-89.7563055555556,13.9769166666667,10076,CENTRO ESCOLAR GENERAL FRANCISCO MENENDEZ,AHUACHAPAN,ATIQUIZAYA
-89.7537777777778,13.9716666666667,10077,CENTRO ESCOLAR MERCEDES MONTERROSA DE CARCAMO,AHUACHAPAN,ATIQUIZAYA
-89.75375,13.9711944444444,10078,CENTRO ESCOLAR MANUEL ALVAREZ MAGAÑA,AHUACHAPAN,ATIQUIZAYA
-89.7521388888889,13.9784166666667,10079,CENTRO ESCOLAR ANTONIO JOSE DE SUCRE,AHUACHAPAN,ATIQUIZAYA
-89.7540555555556,13.9720277777778,10081,ESCUELA DE EDUCACION PARVULARIA PROFESORA CORDELIA AVALOS DE LABOR,AHUACHAPAN,ATIQUIZAYA
-89.7389166666667,13.9401944444444,10082,CENTRO ESCOLAR CANTON LA ESPERANZA,AHUACHAPAN,ATIQUIZAYA
-89.738,13.9595833333333,10083,CENTRO ESCOLAR CANTON JOYA DEL PLATANAR,AHUACHAPAN,ATIQUIZAYA
-89.7566944444444,13.9727777777778,20018,COLEGIO CRISTIANO PROFESOR JUSTO GONZALEZ CARRASCO,AHUACHAPAN,ATIQUIZAYA
-89.7481111111111,13.9636388888889,60023,CENTRO ESCOLAR CANTON PEPENANCE,AHUACHAPAN,ATIQUIZAYA
-89.7438055555556,13.9174722222222,60025,CENTRO ESCOLAR CANTON EL TAPACUN,AHUACHAPAN,ATIQUIZAYA
-89.7501388888889,13.9596666666667,60108,CENTRO ESCOLAR CANTON EL CHAYAL,AHUACHAPAN,ATIQUIZAYA
-89.75625,13.9774444444444,88005,COMPLEJO EDUCATIVO CATOLICO SANTA TERESITA,AHUACHAPAN,ATIQUIZAYA
-89.8275277777778,13.8398888888889,10085,CENTRO ESCOLAR CANTON SHUCUTITAN,AHUACHAPAN,CONCEPCION DE ATACO
-89.8424444444444,13.8521388888889,10087,CENTRO ESCOLAR CANTON LOS TABLONES,AHUACHAPAN,CONCEPCION DE ATACO
-89.8487777777778,13.8288055555556,10090,CENTRO ESCOLAR CANTON JOYA DE LOS APANTES,AHUACHAPAN,CONCEPCION DE ATACO
-89.8526111111111,13.8723055555556,88006,COMPLEJO EDUCATIVO CATOLICO SAN FRANCISCO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8536222222222,13.8679444444444,10091,ESCUELA DE EDUCACION PARVULARIA DE CONCEPCION DE ATACO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8726944444444,13.8878611111111,10094,CENTRO ESCOLAR CANTON LA CEIBA ABAJO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8491111111111,13.8681111111111,10095,COMPLEJO EDUCATIVO ANTONIO J. ALFARO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8491666666667,13.8713611111111,20022,COLEGIO CRISTIANO JOSUE CONCEPCION DE ATACO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8756666666667,13.8823888888889,60027,"CENTRO ESCOLAR CASERIO EL ESPINO, CANTON LA CEIBA",AHUACHAPAN,CONCEPCION DE ATACO
-89.87225,13.8654722222222,60029,CENTRO ESCOLAR CASERIO TEAPAN CANTON SAN JOSE,AHUACHAPAN,CONCEPCION DE ATACO
-89.8623611111111,13.8406111111111,60032,CENTRO ESCOLAR CANTON EL ARCO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8838888888889,13.8803333333333,60033,CENTRO ESCOLAR CANTON EL LIMO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8725555555556,13.8411944444444,60034,CENTRO ESCOLAR CANTON EL NARANJITO,AHUACHAPAN,CONCEPCION DE ATACO
-89.8872777777778,13.8136111111111,60035,"CENTRO ESCOLAR CASERIO FINCA MATALA, CANTON EL NARANJITO",AHUACHAPAN,CONCEPCION DE ATACO
-89.7060833333333,13.9748888888889,10097,CENTRO ESCOLAR FRANCISCO GAVIDIA,AHUACHAPAN,EL REFUGIO
-89.7040833333333,13.9785555555556,10098,CENTRO ESCOLAR COLONIA EL ANGEL,AHUACHAPAN,EL REFUGIO
-89.7043055555556,13.97625,10117,INSTITUTO NACIONAL DE EL REFUGIO,AHUACHAPAN,EL REFUGIO
-89.6993888888889,13.9764722222222,14828,CENTRO ESCOLAR COMUNIDAD EL REFUGIO,AHUACHAPAN,EL REFUGIO
-89.7304444444444,13.9889444444444,60208,CENTRO ESCOLAR CASERIO COMUNIDAD SAN JUAN LA CEIBA CANTON SAN ANTONIO,AHUACHAPAN,EL REFUGIO
-89.7052222222222,13.9703888888889,86553,CENTRO ESCOLAR CANTON EL ROSARIO,AHUACHAPAN,EL REFUGIO
-89.7052222222222,13.9751111111111,88007,CENTRO ESCOLAR CATOLICO NUESTRA SEÑORA DEL REFUGIO,AHUACHAPAN,EL REFUGIO
-89.8453611111111,13.7484722222222,10099,CENTRO ESCOLAR DE GUAYMANGO,AHUACHAPAN,GUAYMANGO
-89.8407222222222,13.7190833333333,10101,CENTRO ESCOLAR CANTON PLATANARES,AHUACHAPAN,GUAYMANGO
-89.8755833333333,13.7246944444444,10105,CENTRO ESCOLAR HACIENDA SAN MARTIN Y LARIN,AHUACHAPAN,GUAYMANGO
-89.8567777777778,13.7076194444444,60042,CENTRO ESCOLAR CANTON ISTAGAPAN,AHUACHAPAN,GUAYMANGO
-89.8501,13.745177,10616,INSTITUTO NACIONAL DE GUAYMANGO,AHUACHAPAN,GUAYMANGO
-89.8669166666667,13.75575,60037,CENTRO ESCOLAR CANTON CAUTA ARRIBA,AHUACHAPAN,GUAYMANGO
-89.874902,13.725192,60038,"CENTRO ESCOLAR CASERIO LOS RIVAS, CANTON CAUTA ABAJO",AHUACHAPAN,GUAYMANGO
-89.8299444444444,13.7331944444444,60039,CENTRO ESCOLAR CANTON EL ESCALON,AHUACHAPAN,GUAYMANGO
-89.8435277777778,13.6910555555556,60040,CENTRO ESCOLAR CASERIO MORRO GRANDE CANTON EL ZARZAL,AHUACHAPAN,GUAYMANGO
-89.8222777777778,13.7100833333333,60041,CENTRO ESCOLAR CANTON EL ZARZAL,AHUACHAPAN,GUAYMANGO
-89.8604166666667,13.7201944444444,60044,CENTRO ESCOLAR CASERIO SANTA ELENA,AHUACHAPAN,GUAYMANGO
-89.875,13.7119166666667,60045,"CENTRO ESCOLAR CASERIO LOS GUARDADOS, CANTON SAN MARTIN",AHUACHAPAN,GUAYMANGO
-89.8958333333333,13.7210277777778,60047,CENTRO ESCOLAR CANTON EL ROSARIO,AHUACHAPAN,GUAYMANGO
-89.8495555555556,13.7668055555556,60048,CENTRO ESCOLAR CANTON LOS PUENTECITOS,AHUACHAPAN,GUAYMANGO
-89.8220277777778,13.78825,60049,CENTRO ESCOLAR CANTON LA ESPERANZA,AHUACHAPAN,GUAYMANGO
-89.8308611111111,13.76325,60050,CENTRO ESCOLAR CANTON LA PAZ,AHUACHAPAN,GUAYMANGO
-89.8330555555555,13.7810277777778,60051,CENTRO ESCOLAR CANTON EL CARMEN,AHUACHAPAN,GUAYMANGO
-89.8503055555556,13.7363888888889,60052,CENTRO ESCOLAR CANTON SAN ANDRES,AHUACHAPAN,GUAYMANGO
-89.8863333333333,13.7394166666667,86343,CENTRO ESCOLAR CASERIO LAS CUEVITAS CANTON EL ROSARIO ,AHUACHAPAN,GUAYMANGO
-89.9857777777778,13.7285277777778,10108,CENTRO ESCOLAR CANTON GUAYAPA ABAJO,AHUACHAPAN,JUJUTLA
-89.9160555555556,13.7716944444444,10109,CENTRO ESCOLAR FINCA EL SALTO,AHUACHAPAN,JUJUTLA
-89.9678888888889,13.714,10110,COMPLEJO EDUCATIVO COLONIA NUEVA,AHUACHAPAN,JUJUTLA
-89.9579444444445,13.76525,10111,CENTRO ESCOLAR HACIENDA HOJA DE SAL CANTON GUAYAPA ARRIBA,AHUACHAPAN,JUJUTLA
-89.9300555555556,13.72825,10112,CENTRO ESCOLAR CASERIO LOS CALDERON,AHUACHAPAN,JUJUTLA
-89.9559166666667,13.7309722222222,10113,"CENTRO ESCOLAR CASERIO CUILAPA, CANTON GUAYAPA ARRIBA",AHUACHAPAN,JUJUTLA
-90.0011944444445,13.7338888888889,10114,"CENTRO ESCOLAR CASERIO EL CARMEN, CANTON FALLA",AHUACHAPAN,JUJUTLA
-89.8680555555555,13.8126944444444,10115,CENTRO ESCOLAR CANTON ZAPUA,AHUACHAPAN,JUJUTLA
-89.9611388888889,13.7087777777778,10118,CENTRO ESCOLAR CASERIO EL MANGO,AHUACHAPAN,JUJUTLA
-89.9376944444444,13.6881388888889,10119,CENTRO ESCOLAR HACIENDA LAS DELICIAS CANTON SAN ANTONIO ,AHUACHAPAN,JUJUTLA
-89.8603611111111,13.7867222222222,10120,CENTRO ESCOLAR DOCTOR SIXTO ALBERTO PADILLA,AHUACHAPAN,JUJUTLA
-89.9334166666667,13.7622777777778,10121,CENTRO ESCOLAR LEOPOLDO MAYEN TORRES,AHUACHAPAN,JUJUTLA
-89.90725,13.7145833333333,10122,CENTRO ESCOLAR CANTON SAN ANTONIO,AHUACHAPAN,JUJUTLA
-90.0040555555556,13.6903055555556,10707,COMPLEJO EDUCATIVO BARRA DE SANTIAGO,AHUACHAPAN,JUJUTLA
-89.9199444444445,13.7454166666667,60061,CENTRO ESCOLAR CASERIO SAN ANTONIO EN MEDIO CANTON SAN ANTONIO ,AHUACHAPAN,JUJUTLA
-89.8643888888889,13.791,13607,INSTITUTO NACIONAL DE JUJUTLA,AHUACHAPAN,JUJUTLA
-89.9431111111111,13.6971666666667,14861,"CENTRO ESCOLAR COLONIA EL COCALITO, CANTON SAN ANTONIO",AHUACHAPAN,JUJUTLA
